Ward,Poll,Poll Name,Contest Title,Candidate Name,Total
7,1,7-1 Lilly Kazzilly’s Crab Shack & Grill,MAYOR,Matt MARCHAND,130
7,1,7-1 Lilly Kazzilly’s Crab Shack & Grill,MAYOR,Tom HENSEL,2
7,2,7-2 Riverside Sportsmen Club,MAYOR,Drew DILKENS,427
7,2,7-2 Riverside Sportsmen Club,MAYOR,Ernie LAMONT,14
7,2,7-2 Riverside Sportsmen Club,MAYOR,Franz (Frank) DYCK,9
7,2,7-2 Riverside Sportsmen Club,MAYOR,Matt MARCHAND,242
7,2,7-2 Riverside Sportsmen Club,MAYOR,Tom HENSEL,8
7,3,7-3 St. Joseph’s Catholic High School,MAYOR,Drew DILKENS,904
7,3,7-3 St. Joseph’s Catholic High School,MAYOR,Ernie LAMONT,14
7,3,7-3 St. Joseph’s Catholic High School,MAYOR,Franz (Frank) DYCK,11
7,3,7-3 St. Joseph’s Catholic High School,MAYOR,Matt MARCHAND,288
7,3,7-3 St. Joseph’s Catholic High School,MAYOR,Tom HENSEL,13
7,4,7-4 Banwell Community Church,MAYOR,Drew DILKENS,630
7,4,7-4 Banwell Community Church,MAYOR,Ernie LAMONT,10
7,4,7-4 Banwell Community Church,MAYOR,Franz (Frank) DYCK,9
7,4,7-4 Banwell Community Church,MAYOR,Matt MARCHAND,228
7,4,7-4 Banwell Community Church,MAYOR,Tom HENSEL,5
7,5,7-5 Forest Glade Public School,MAYOR,Drew DILKENS,453
7,5,7-5 Forest Glade Public School,MAYOR,Ernie LAMONT,11
7,5,7-5 Forest Glade Public School,MAYOR,Franz (Frank) DYCK,12
7,5,7-5 Forest Glade Public School,MAYOR,Matt MARCHAND,157
7,5,7-5 Forest Glade Public School,MAYOR,Tom HENSEL,11
7,6,7-6 Our Lady of the Atonement Parish,MAYOR,Drew DILKENS,448
7,6,7-6 Our Lady of the Atonement Parish,MAYOR,Ernie LAMONT,17
7,6,7-6 Our Lady of the Atonement Parish,MAYOR,Franz (Frank) DYCK,12
7,6,7-6 Our Lady of the Atonement Parish,MAYOR,Matt MARCHAND,227
7,6,7-6 Our Lady of the Atonement Parish,MAYOR,Tom HENSEL,17
7,7,7-7 L. A. Desmarais Catholic School,MAYOR,Drew DILKENS,432
7,7,7-7 L. A. Desmarais Catholic School,MAYOR,Ernie LAMONT,14
7,7,7-7 L. A. Desmarais Catholic School,MAYOR,Franz (Frank) DYCK,10
7,7,7-7 L. A. Desmarais Catholic School,MAYOR,Matt MARCHAND,194
7,7,7-7 L. A. Desmarais Catholic School,MAYOR,Tom HENSEL,7
7,8,7-8 Forest Glade Arena,MAYOR,Drew DILKENS,468
7,8,7-8 Forest Glade Arena,MAYOR,Ernie LAMONT,7
7,8,7-8 Forest Glade Arena,MAYOR,Franz (Frank) DYCK,16
7,8,7-8 Forest Glade Arena,MAYOR,Matt MARCHAND,195
7,8,7-8 Forest Glade Arena,MAYOR,Tom HENSEL,10
7,9,7-9 Banwell Gardens Long Term Care Residence,MAYOR,Drew DILKENS,14
7,9,7-9 Banwell Gardens Long Term Care Residence,MAYOR,Ernie LAMONT,1
7,9,7-9 Banwell Gardens Long Term Care Residence,MAYOR,Franz (Frank) DYCK,0
7,9,7-9 Banwell Gardens Long Term Care Residence,MAYOR,Matt MARCHAND,4
7,9,7-9 Banwell Gardens Long Term Care Residence,MAYOR,Tom HENSEL,2
7,10,7-10 Heron Terrace Long Term Care Community,MAYOR,Drew DILKENS,18
7,10,7-10 Heron Terrace Long Term Care Community,MAYOR,Ernie LAMONT,1
7,10,7-10 Heron Terrace Long Term Care Community,MAYOR,Franz (Frank) DYCK,2
7,10,7-10 Heron Terrace Long Term Care Community,MAYOR,Matt MARCHAND,4
7,10,7-10 Heron Terrace Long Term Care Community,MAYOR,Tom HENSEL,1
7,11,7-11 The Village of Aspen Lake Long Term Care Home,MAYOR,Drew DILKENS,20
7,11,7-11 The Village of Aspen Lake Long Term Care Home,MAYOR,Ernie LAMONT,2
7,11,7-11 The Village of Aspen Lake Long Term Care Home,MAYOR,Franz (Frank) DYCK,3
7,11,7-11 The Village of Aspen Lake Long Term Care Home,MAYOR,Matt MARCHAND,3
7,11,7-11 The Village of Aspen Lake Long Term Care Home,MAYOR,Tom HENSEL,2
8,1,8-1 St. Theresa's Parish,MAYOR,Drew DILKENS,292
8,1,8-1 St. Theresa's Parish,MAYOR,Ernie LAMONT,21
8,1,8-1 St. Theresa's Parish,MAYOR,Franz (Frank) DYCK,8
8,1,8-1 St. Theresa's Parish,MAYOR,Matt MARCHAND,251
8,1,8-1 St. Theresa's Parish,MAYOR,Tom HENSEL,11
8,2,8-2 Coronation Public School,MAYOR,Drew DILKENS,347
8,2,8-2 Coronation Public School,MAYOR,Ernie LAMONT,20
8,2,8-2 Coronation Public School,MAYOR,Franz (Frank) DYCK,8
8,2,8-2 Coronation Public School,MAYOR,Matt MARCHAND,256
8,2,8-2 Coronation Public School,MAYOR,Tom HENSEL,10
8,3,8-3 Ecole elementaire catholique Sainte-Therese,MAYOR,Drew DILKENS,247
8,3,8-3 Ecole elementaire catholique Sainte-Therese,MAYOR,Ernie LAMONT,7
8,3,8-3 Ecole elementaire catholique Sainte-Therese,MAYOR,Franz (Frank) DYCK,4
8,3,8-3 Ecole elementaire catholique Sainte-Therese,MAYOR,Matt MARCHAND,142
8,3,8-3 Ecole elementaire catholique Sainte-Therese,MAYOR,Tom HENSEL,2
8,4,8-4 Windsor Seventh Day Adventist Church,MAYOR,Drew DILKENS,369
8,4,8-4 Windsor Seventh Day Adventist Church,MAYOR,Ernie LAMONT,16
8,4,8-4 Windsor Seventh Day Adventist Church,MAYOR,Franz (Frank) DYCK,6
8,4,8-4 Windsor Seventh Day Adventist Church,MAYOR,Matt MARCHAND,198
8,4,8-4 Windsor Seventh Day Adventist Church,MAYOR,Tom HENSEL,17
8,5,8-5 Monseigneur W. J. Langlois Catholic School,MAYOR,Drew DILKENS,458
8,5,8-5 Monseigneur W. J. Langlois Catholic School,MAYOR,Ernie LAMONT,26
8,5,8-5 Monseigneur W. J. Langlois Catholic School,MAYOR,Franz (Frank) DYCK,6
8,5,8-5 Monseigneur W. J. Langlois Catholic School,MAYOR,Matt MARCHAND,233
8,5,8-5 Monseigneur W. J. Langlois Catholic School,MAYOR,Tom HENSEL,10
8,6,8-6 College Boreal,MAYOR,Drew DILKENS,277
8,6,8-6 College Boreal,MAYOR,Ernie LAMONT,15
8,6,8-6 College Boreal,MAYOR,Franz (Frank) DYCK,12
8,6,8-6 College Boreal,MAYOR,Matt MARCHAND,116
8,6,8-6 College Boreal,MAYOR,Tom HENSEL,9
8,7,8-7 Riverside Place Long Term Care Home,MAYOR,Drew DILKENS,13
8,7,8-7 Riverside Place Long Term Care Home,MAYOR,Ernie LAMONT,0
8,7,8-7 Riverside Place Long Term Care Home,MAYOR,Franz (Frank) DYCK,3
8,7,8-7 Riverside Place Long Term Care Home,MAYOR,Matt MARCHAND,4
8,7,8-7 Riverside Place Long Term Care Home,MAYOR,Tom HENSEL,3
8,8,8-8 Fontainebleau Tower,MAYOR,Drew DILKENS,90
8,8,8-8 Fontainebleau Tower,MAYOR,Ernie LAMONT,9
8,8,8-8 Fontainebleau Tower,MAYOR,Franz (Frank) DYCK,9
8,8,8-8 Fontainebleau Tower,MAYOR,Matt MARCHAND,51
8,8,8-8 Fontainebleau Tower,MAYOR,Tom HENSEL,10
9,1,9-1 Roseland Public School,MAYOR,Drew DILKENS,563
9,1,9-1 Roseland Public School,MAYOR,Ernie LAMONT,13
9,1,9-1 Roseland Public School,MAYOR,Franz (Frank) DYCK,12
9,1,9-1 Roseland Public School,MAYOR,Matt MARCHAND,205
9,1,9-1 Roseland Public School,MAYOR,Tom HENSEL,18
9,2,9-2 St. Christopher Catholic Elementary School,MAYOR,Drew DILKENS,369
9,2,9-2 St. Christopher Catholic Elementary School,MAYOR,Ernie LAMONT,20
9,2,9-2 St. Christopher Catholic Elementary School,MAYOR,Franz (Frank) DYCK,14
9,2,9-2 St. Christopher Catholic Elementary School,MAYOR,Matt MARCHAND,265
9,2,9-2 St. Christopher Catholic Elementary School,MAYOR,Tom HENSEL,21
9,3,9-3 John A. McWilliam Public School,MAYOR,Drew DILKENS,430
9,3,9-3 John A. McWilliam Public School,MAYOR,Ernie LAMONT,24
9,3,9-3 John A. McWilliam Public School,MAYOR,Franz (Frank) DYCK,14
9,3,9-3 John A. McWilliam Public School,MAYOR,Matt MARCHAND,240
9,3,9-3 John A. McWilliam Public School,MAYOR,Tom HENSEL,14
9,4,9-4 Windsor Christian Fellowship,MAYOR,Drew DILKENS,327
9,4,9-4 Windsor Christian Fellowship,MAYOR,Ernie LAMONT,12
9,4,9-4 Windsor Christian Fellowship,MAYOR,Franz (Frank) DYCK,7
9,4,9-4 Windsor Christian Fellowship,MAYOR,Matt MARCHAND,167
9,4,9-4 Windsor Christian Fellowship,MAYOR,Tom HENSEL,11
9,5,9-5 First Lutheran Christian Academy,MAYOR,Drew DILKENS,536
9,5,9-5 First Lutheran Christian Academy,MAYOR,Ernie LAMONT,7
9,5,9-5 First Lutheran Christian Academy,MAYOR,Franz (Frank) DYCK,11
9,5,9-5 First Lutheran Christian Academy,MAYOR,Matt MARCHAND,242
9,5,9-5 First Lutheran Christian Academy,MAYOR,Tom HENSEL,7
9,6,9-6 Talbot Trail Public School,MAYOR,Drew DILKENS,580
9,6,9-6 Talbot Trail Public School,MAYOR,Ernie LAMONT,21
9,6,9-6 Talbot Trail Public School,MAYOR,Franz (Frank) DYCK,21
9,6,9-6 Talbot Trail Public School,MAYOR,Matt MARCHAND,239
9,6,9-6 Talbot Trail Public School,MAYOR,Tom HENSEL,31
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,MAYOR,Drew DILKENS,401
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,MAYOR,Ernie LAMONT,16
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,MAYOR,Franz (Frank) DYCK,18
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,MAYOR,Matt MARCHAND,233
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,MAYOR,Tom HENSEL,19
10,2,10-2 Holy Names Catholic High School,MAYOR,Drew DILKENS,451
10,2,10-2 Holy Names Catholic High School,MAYOR,Ernie LAMONT,16
10,2,10-2 Holy Names Catholic High School,MAYOR,Franz (Frank) DYCK,7
10,2,10-2 Holy Names Catholic High School,MAYOR,Matt MARCHAND,239
10,2,10-2 Holy Names Catholic High School,MAYOR,Tom HENSEL,24
10,3,10-3 Northwood Public School,MAYOR,Drew DILKENS,424
10,3,10-3 Northwood Public School,MAYOR,Ernie LAMONT,10
10,3,10-3 Northwood Public School,MAYOR,Franz (Frank) DYCK,22
10,3,10-3 Northwood Public School,MAYOR,Matt MARCHAND,274
10,3,10-3 Northwood Public School,MAYOR,Tom HENSEL,25
10,4,10-4 Our Lady of Perpetual Help Catholic School,MAYOR,Drew DILKENS,265
10,4,10-4 Our Lady of Perpetual Help Catholic School,MAYOR,Ernie LAMONT,14
10,4,10-4 Our Lady of Perpetual Help Catholic School,MAYOR,Franz (Frank) DYCK,7
10,4,10-4 Our Lady of Perpetual Help Catholic School,MAYOR,Matt MARCHAND,168
10,4,10-4 Our Lady of Perpetual Help Catholic School,MAYOR,Tom HENSEL,7
10,5,10-5 Fogolar Furlan Club,MAYOR,Drew DILKENS,367
10,5,10-5 Fogolar Furlan Club,MAYOR,Ernie LAMONT,14
10,5,10-5 Fogolar Furlan Club,MAYOR,Franz (Frank) DYCK,11
10,5,10-5 Fogolar Furlan Club,MAYOR,Matt MARCHAND,203
10,5,10-5 Fogolar Furlan Club,MAYOR,Tom HENSEL,11
10,6,10-6 Bellewood Public School,MAYOR,Drew DILKENS,429
10,6,10-6 Bellewood Public School,MAYOR,Ernie LAMONT,11
10,6,10-6 Bellewood Public School,MAYOR,Franz (Frank) DYCK,10
10,6,10-6 Bellewood Public School,MAYOR,Matt MARCHAND,145
10,6,10-6 Bellewood Public School,MAYOR,Tom HENSEL,5
10,7,10-7 Nikola Budimir Library,MAYOR,Drew DILKENS,513
10,7,10-7 Nikola Budimir Library,MAYOR,Ernie LAMONT,10
10,7,10-7 Nikola Budimir Library,MAYOR,Franz (Frank) DYCK,9
10,7,10-7 Nikola Budimir Library,MAYOR,Matt MARCHAND,224
10,7,10-7 Nikola Budimir Library,MAYOR,Tom HENSEL,5
10,8,10-8 Oak Park Terrace,MAYOR,Drew DILKENS,49
10,8,10-8 Oak Park Terrace,MAYOR,Ernie LAMONT,3
10,8,10-8 Oak Park Terrace,MAYOR,Franz (Frank) DYCK,1
10,8,10-8 Oak Park Terrace,MAYOR,Matt MARCHAND,7
10,8,10-8 Oak Park Terrace,MAYOR,Tom HENSEL,2
10,9,10-9 Royal Marquis Retirement Resort,MAYOR,Drew DILKENS,37
10,9,10-9 Royal Marquis Retirement Resort,MAYOR,Ernie LAMONT,0
10,9,10-9 Royal Marquis Retirement Resort,MAYOR,Franz (Frank) DYCK,1
10,9,10-9 Royal Marquis Retirement Resort,MAYOR,Matt MARCHAND,5
10,9,10-9 Royal Marquis Retirement Resort,MAYOR,Tom HENSEL,2
AP,1s1,ADVANCE POLL DAY 1 - 1,MAYOR,Drew DILKENS,532
AP,1s1,ADVANCE POLL DAY 1 - 1,MAYOR,Ernie LAMONT,27
AP,1s1,ADVANCE POLL DAY 1 - 1,MAYOR,Franz (Frank) DYCK,12
AP,1s1,ADVANCE POLL DAY 1 - 1,MAYOR,Matt MARCHAND,312
AP,1s1,ADVANCE POLL DAY 1 - 1,MAYOR,Tom HENSEL,18
AP,1s2,ADVANCE POLL DAY 1 - 2,MAYOR,Drew DILKENS,360
AP,1s2,ADVANCE POLL DAY 1 - 2,MAYOR,Ernie LAMONT,13
AP,1s2,ADVANCE POLL DAY 1 - 2,MAYOR,Franz (Frank) DYCK,13
AP,1s2,ADVANCE POLL DAY 1 - 2,MAYOR,Matt MARCHAND,211
AP,1s2,ADVANCE POLL DAY 1 - 2,MAYOR,Tom HENSEL,9
AP,2s1,ADVANCE POLL DAY 2 - 1,MAYOR,Drew DILKENS,250
AP,2s1,ADVANCE POLL DAY 2 - 1,MAYOR,Ernie LAMONT,5
AP,2s1,ADVANCE POLL DAY 2 - 1,MAYOR,Franz (Frank) DYCK,1
AP,2s1,ADVANCE POLL DAY 2 - 1,MAYOR,Matt MARCHAND,116
AP,2s1,ADVANCE POLL DAY 2 - 1,MAYOR,Tom HENSEL,1
AP,2s2,ADVANCE POLL DAY 2 - 2,MAYOR,Drew DILKENS,409
AP,2s2,ADVANCE POLL DAY 2 - 2,MAYOR,Ernie LAMONT,3
AP,2s2,ADVANCE POLL DAY 2 - 2,MAYOR,Franz (Frank) DYCK,6
AP,2s2,ADVANCE POLL DAY 2 - 2,MAYOR,Matt MARCHAND,219
AP,2s2,ADVANCE POLL DAY 2 - 2,MAYOR,Tom HENSEL,6
AP,3s1,ADVANCE POLL DAY 3 - 1,MAYOR,Drew DILKENS,181
AP,3s1,ADVANCE POLL DAY 3 - 1,MAYOR,Ernie LAMONT,7
AP,3s1,ADVANCE POLL DAY 3 - 1,MAYOR,Franz (Frank) DYCK,5
AP,3s1,ADVANCE POLL DAY 3 - 1,MAYOR,Matt MARCHAND,187
AP,3s1,ADVANCE POLL DAY 3 - 1,MAYOR,Tom HENSEL,3
AP,3s2,ADVANCE POLL DAY 3 - 2,MAYOR,Drew DILKENS,93
AP,3s2,ADVANCE POLL DAY 3 - 2,MAYOR,Ernie LAMONT,4
AP,3s2,ADVANCE POLL DAY 3 - 2,MAYOR,Franz (Frank) DYCK,6
AP,3s2,ADVANCE POLL DAY 3 - 2,MAYOR,Matt MARCHAND,79
AP,3s2,ADVANCE POLL DAY 3 - 2,MAYOR,Tom HENSEL,5
AP,4s1,ADVANCE POLL DAY 4 - 1,MAYOR,Drew DILKENS,239
AP,4s1,ADVANCE POLL DAY 4 - 1,MAYOR,Ernie LAMONT,5
AP,4s1,ADVANCE POLL DAY 4 - 1,MAYOR,Franz (Frank) DYCK,2
AP,4s1,ADVANCE POLL DAY 4 - 1,MAYOR,Matt MARCHAND,174
AP,4s1,ADVANCE POLL DAY 4 - 1,MAYOR,Tom HENSEL,1
AP,4s2,ADVANCE POLL DAY 4 - 2,MAYOR,Drew DILKENS,147
AP,4s2,ADVANCE POLL DAY 4 - 2,MAYOR,Ernie LAMONT,2
AP,4s2,ADVANCE POLL DAY 4 - 2,MAYOR,Franz (Frank) DYCK,4
AP,4s2,ADVANCE POLL DAY 4 - 2,MAYOR,Matt MARCHAND,129
AP,4s2,ADVANCE POLL DAY 4 - 2,MAYOR,Tom HENSEL,2
AP,5s1,ADVANCE POLL DAY 5 - 1,MAYOR,Drew DILKENS,330
AP,5s1,ADVANCE POLL DAY 5 - 1,MAYOR,Ernie LAMONT,8
AP,5s1,ADVANCE POLL DAY 5 - 1,MAYOR,Franz (Frank) DYCK,0
AP,5s1,ADVANCE POLL DAY 5 - 1,MAYOR,Matt MARCHAND,178
AP,5s1,ADVANCE POLL DAY 5 - 1,MAYOR,Tom HENSEL,2
AP,5s2,ADVANCE POLL DAY 5 - 2,MAYOR,Drew DILKENS,633
AP,5s2,ADVANCE POLL DAY 5 - 2,MAYOR,Ernie LAMONT,9
AP,5s2,ADVANCE POLL DAY 5 - 2,MAYOR,Franz (Frank) DYCK,8
AP,5s2,ADVANCE POLL DAY 5 - 2,MAYOR,Matt MARCHAND,335
AP,5s2,ADVANCE POLL DAY 5 - 2,MAYOR,Tom HENSEL,7
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),COUNCILLOR WARD 1,Darcie RENAUD,176
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),COUNCILLOR WARD 1,Fred FRANCIS,222
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,35
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),COUNCILLOR WARD 1,Matt (Matthew) FORD,39
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),COUNCILLOR WARD 1,Wiquar HUSAIN,19
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),COUNCILLOR WARD 1,Darcie RENAUD,264
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),COUNCILLOR WARD 1,Fred FRANCIS,336
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,19
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),COUNCILLOR WARD 1,Matt (Matthew) FORD,48
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),COUNCILLOR WARD 1,Wiquar HUSAIN,12
1,3,1-3 Paulin Memorial Presbyterian Church,COUNCILLOR WARD 1,Darcie RENAUD,312
1,3,1-3 Paulin Memorial Presbyterian Church,COUNCILLOR WARD 1,Fred FRANCIS,436
1,3,1-3 Paulin Memorial Presbyterian Church,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,37
1,3,1-3 Paulin Memorial Presbyterian Church,COUNCILLOR WARD 1,Matt (Matthew) FORD,67
1,3,1-3 Paulin Memorial Presbyterian Church,COUNCILLOR WARD 1,Wiquar HUSAIN,10
1,4,1-4 Gethsemane Lutheran Church,COUNCILLOR WARD 1,Darcie RENAUD,269
1,4,1-4 Gethsemane Lutheran Church,COUNCILLOR WARD 1,Fred FRANCIS,371
1,4,1-4 Gethsemane Lutheran Church,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,21
1,4,1-4 Gethsemane Lutheran Church,COUNCILLOR WARD 1,Matt (Matthew) FORD,30
1,4,1-4 Gethsemane Lutheran Church,COUNCILLOR WARD 1,Wiquar HUSAIN,11
1,5,1-5 Roseland Golf and Curling Club,COUNCILLOR WARD 1,Darcie RENAUD,380
1,5,1-5 Roseland Golf and Curling Club,COUNCILLOR WARD 1,Fred FRANCIS,438
1,5,1-5 Roseland Golf and Curling Club,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,33
1,5,1-5 Roseland Golf and Curling Club,COUNCILLOR WARD 1,Matt (Matthew) FORD,38
1,5,1-5 Roseland Golf and Curling Club,COUNCILLOR WARD 1,Wiquar HUSAIN,4
1,6,1-6 Academie Ste. Cecile International School,COUNCILLOR WARD 1,Darcie RENAUD,251
1,6,1-6 Academie Ste. Cecile International School,COUNCILLOR WARD 1,Fred FRANCIS,339
1,6,1-6 Academie Ste. Cecile International School,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,23
1,6,1-6 Academie Ste. Cecile International School,COUNCILLOR WARD 1,Matt (Matthew) FORD,58
1,6,1-6 Academie Ste. Cecile International School,COUNCILLOR WARD 1,Wiquar HUSAIN,13
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,COUNCILLOR WARD 1,Darcie RENAUD,154
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,COUNCILLOR WARD 1,Fred FRANCIS,510
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,23
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,COUNCILLOR WARD 1,Matt (Matthew) FORD,40
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,COUNCILLOR WARD 1,Wiquar HUSAIN,109
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,COUNCILLOR WARD 1,Darcie RENAUD,103
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,COUNCILLOR WARD 1,Fred FRANCIS,229
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,25
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,COUNCILLOR WARD 1,Matt (Matthew) FORD,41
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,COUNCILLOR WARD 1,Wiquar HUSAIN,58
1,9,1-9 Kensington Court Retirement Residence,COUNCILLOR WARD 1,Darcie RENAUD,12
1,9,1-9 Kensington Court Retirement Residence,COUNCILLOR WARD 1,Fred FRANCIS,46
1,9,1-9 Kensington Court Retirement Residence,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,4
1,9,1-9 Kensington Court Retirement Residence,COUNCILLOR WARD 1,Matt (Matthew) FORD,1
1,9,1-9 Kensington Court Retirement Residence,COUNCILLOR WARD 1,Wiquar HUSAIN,0
1,10,1-10 Huron Lodge,COUNCILLOR WARD 1,Darcie RENAUD,15
1,10,1-10 Huron Lodge,COUNCILLOR WARD 1,Fred FRANCIS,15
1,10,1-10 Huron Lodge,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,1
1,10,1-10 Huron Lodge,COUNCILLOR WARD 1,Matt (Matthew) FORD,3
1,10,1-10 Huron Lodge,COUNCILLOR WARD 1,Wiquar HUSAIN,1
1,11,1-11 The Village at St. Clair,COUNCILLOR WARD 1,Darcie RENAUD,5
1,11,1-11 The Village at St. Clair,COUNCILLOR WARD 1,Fred FRANCIS,15
1,11,1-11 The Village at St. Clair,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,3
1,11,1-11 The Village at St. Clair,COUNCILLOR WARD 1,Matt (Matthew) FORD,5
1,11,1-11 The Village at St. Clair,COUNCILLOR WARD 1,Wiquar HUSAIN,1
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 1,Darcie RENAUD,29
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 1,Fred FRANCIS,74
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,6
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 1,Matt (Matthew) FORD,11
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 1,Wiquar HUSAIN,11
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 1,Darcie RENAUD,23
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 1,Fred FRANCIS,43
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,4
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 1,Matt (Matthew) FORD,11
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 1,Wiquar HUSAIN,5
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 1,Darcie RENAUD,45
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 1,Fred FRANCIS,144
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,0
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 1,Matt (Matthew) FORD,9
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 1,Wiquar HUSAIN,10
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 1,Darcie RENAUD,95
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 1,Fred FRANCIS,219
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,10
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 1,Matt (Matthew) FORD,24
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 1,Wiquar HUSAIN,6
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 1,Darcie RENAUD,8
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 1,Fred FRANCIS,11
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,1
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 1,Matt (Matthew) FORD,0
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 1,Wiquar HUSAIN,0
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 1,Darcie RENAUD,1
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 1,Fred FRANCIS,4
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,0
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 1,Matt (Matthew) FORD,1
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 1,Wiquar HUSAIN,0
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 1,Darcie RENAUD,9
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 1,Fred FRANCIS,15
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,1
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 1,Matt (Matthew) FORD,0
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 1,Wiquar HUSAIN,1
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 1,Darcie RENAUD,8
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 1,Fred FRANCIS,6
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 1,Krysta GLOVASKY-RIDSDALE,1
